郵件ID,郵件日期,交易時間,策略,帳戶,價格,交易方向,數量,倉位前,倉位後,系統狀態,錯誤訊息,原始內容
17084d7a342c5b43,Thu Feb 27 2020 12:11:27 GMT+0800 (Taiwan Standard Time),Thu Feb 27 2020 12:11:17 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,11299,reduce_long,-1,10,9,normal,,"2020/02/27 12:11:17 【策略_TCA】 ""11299"" 減碼多單，策略倉位 10 → 9 帳戶【交易所_A】(小型台指) 帳戶倉位 10 → 9 倍數 1，本次下單 -1，下單後帳戶總倉位 9 策略_TCA"
17074b8d83486831,Mon Feb 24 2020 09:03:54 GMT+0800 (Taiwan Standard Time),Mon Feb 24 2020 09:03:44 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,11543,reduce_long,-1,11,10,normal,,"2020/02/24 09:03:44 【策略_TCA】 ""11543"" 減碼多單，策略倉位 11 → 10 帳戶【交易所_A】(小型台指) 帳戶倉位 11 → 10 倍數 1，本次下單 -1，下單後帳戶總倉位 10 策略_TCA"
1705be70028d6314,Wed Feb 19 2020 13:23:48 GMT+0800 (Taiwan Standard Time),Wed Feb 19 2020 13:23:45 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,帳戶【交易所_A】開始進行【定時自動轉倉換月】 2020/02/19 13:23:45 交易所_A-小型台指11口 開始自動轉倉至2020/03。,帳戶【交易所_A】開始進行【定時自動轉倉換月】 2020/02/19 13:23:45 交易所_A-小型台指11口 開始自動轉倉至2020/03。
17037e2d072db20f,Wed Feb 12 2020 13:32:55 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:32:51 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:32:51 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:32:51 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037e26d65c8167,Wed Feb 12 2020 13:32:30 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:32:26 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:32:26 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:32:26 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037e2587e91a38,Wed Feb 12 2020 13:32:24 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:32:21 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:32:21 斷線-P:ReceiveThread_EntryPoint CALL :無法從傳輸連接讀取資料: 連線嘗試失敗，因為連線對象有一段時間並未正確回應，或是連線建立失敗，因為連線的主機無法回應。?","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:32:21 斷線-P:ReceiveThread_EntryPoint CALL :無法從傳輸連接讀取資料: 連線嘗試失敗，因為連線對象有一段時間並未正確回應，或是連線建立失敗，因為連線的主機無法回應。?"
17037e0d2430e1a9,Wed Feb 12 2020 13:30:44 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:30:41 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:30:41 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:30:41 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037e06e24b28fb,Wed Feb 12 2020 13:30:19 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:30:16 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:30:16 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:30:16 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037e060a6381ed,Wed Feb 12 2020 13:30:15 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:30:12 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<發生錯誤> 2020/02/12 13:30:12 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。,<發生錯誤> 2020/02/12 13:30:12 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。
17037e0020ab88b3,Wed Feb 12 2020 13:29:51 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:29:48 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:29:48 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:29:48 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037dfa19e62c91,Wed Feb 12 2020 13:29:26 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:29:23 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:29:23 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:29:23 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037df59af442d5,Wed Feb 12 2020 13:29:08 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:29:05 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:29:05 連線失敗-連線逾時:800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:29:05 連線失敗-連線逾時:800 api.exchange-a.internal:8000"
17037def84706f42,Wed Feb 12 2020 13:28:43 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:28:40 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:28:40 連線失敗-連線逾時:800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:28:40 連線失敗-連線逾時:800 api.exchange-a.internal:8000"
17037dec5a83b3f9,Wed Feb 12 2020 13:28:30 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:28:27 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:28:27 斷線-P:ReceiveThread_EntryPoint CALL :無法從傳輸連接讀取資料: 連線嘗試失敗，因為連線對象有一段時間並未正確回應，或是連線建立失敗，因為連線的主機無法回應。?","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:28:27 斷線-P:ReceiveThread_EntryPoint CALL :無法從傳輸連接讀取資料: 連線嘗試失敗，因為連線對象有一段時間並未正確回應，或是連線建立失敗，因為連線的主機無法回應。?"
17037dd30310517c,Wed Feb 12 2020 13:26:46 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:26:43 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<發生錯誤> 2020/02/12 13:26:43 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。,<發生錯誤> 2020/02/12 13:26:43 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。
17037dcef680ca0b,Wed Feb 12 2020 13:26:29 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:26:26 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:26:26 連線失敗-連線逾時:800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:26:26 連線失敗-連線逾時:800 api.exchange-a.internal:8000"
17037dc7144192cb,Wed Feb 12 2020 13:25:57 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:25:54 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:25:54 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:25:54 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037dc0e8b2b2c0,Wed Feb 12 2020 13:25:32 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:25:29 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:25:29 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:25:29 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037dbad3fda0aa,Wed Feb 12 2020 13:25:07 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:25:04 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:25:04 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:25:04 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037db9df8ef086,Wed Feb 12 2020 13:25:03 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:25:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<發生錯誤> 2020/02/12 13:25:00 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。,<發生錯誤> 2020/02/12 13:25:00 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。
17037db3ed19464a,Wed Feb 12 2020 13:24:39 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:24:36 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:24:36 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:24:36 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037dadd140f811,Wed Feb 12 2020 13:24:14 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:24:10 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:24:10 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:24:10 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037da7a01f26d1,Wed Feb 12 2020 13:23:49 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:23:45 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:23:45 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:23:45 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037da18e865228,Wed Feb 12 2020 13:23:23 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:23:20 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:23:20 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:23:20 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037da0958ee8ac,Wed Feb 12 2020 13:23:19 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:23:16 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<發生錯誤> 2020/02/12 13:23:16 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。,<發生錯誤> 2020/02/12 13:23:16 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。
17037d9ab2254eee,Wed Feb 12 2020 13:22:55 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:22:52 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:22:52 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:22:52 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037d948cd1396e,Wed Feb 12 2020 13:22:30 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:22:27 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:22:27 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:22:27 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037d8e648c2853,Wed Feb 12 2020 13:22:05 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:22:02 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:22:02 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:22:02 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037d8857448350,Wed Feb 12 2020 13:21:40 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:21:37 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:21:37 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:21:37 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037d87393bbe06,Wed Feb 12 2020 13:21:35 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:21:32 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:21:32 斷線-P:ReceiveThread_EntryPoint CALL :無法從傳輸連接讀取資料: 連線嘗試失敗，因為連線對象有一段時間並未正確回應，或是連線建立失敗，因為連線的主機無法回應。?","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:21:32 斷線-P:ReceiveThread_EntryPoint CALL :無法從傳輸連接讀取資料: 連線嘗試失敗，因為連線對象有一段時間並未正確回應，或是連線建立失敗，因為連線的主機無法回應。?"
17037cd836df49d0,Wed Feb 12 2020 13:09:39 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:09:36 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:09:36 登入失敗-99:Unknow Code:9","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:09:36 登入失敗-99:Unknow Code:9"
17037cd763441514,Wed Feb 12 2020 13:09:36 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:09:33 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 2020/02/12 13:09:33 登入失敗 CODE = 99 Unknow Code:99","交易所_AII API 錯誤,帳號 2020/02/12 13:09:33 登入失敗 CODE = 99 Unknow Code:99"
17037cca03dda9ae,Wed Feb 12 2020 13:08:41 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:08:38 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:08:38 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:08:38 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037cc3fb0e429f,Wed Feb 12 2020 13:08:16 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:08:13 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:08:13 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:08:13 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037cc2fee0d788,Wed Feb 12 2020 13:08:11 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:08:08 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<發生錯誤> 2020/02/12 13:08:08 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。,<發生錯誤> 2020/02/12 13:08:08 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。
17037cbd10b67a4e,Wed Feb 12 2020 13:07:47 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:07:44 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:07:44 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:07:44 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037cb6e1fbc3da,Wed Feb 12 2020 13:07:22 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:07:19 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:07:19 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:07:19 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037cb0cb5b56d8,Wed Feb 12 2020 13:06:57 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:06:54 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:06:54 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:06:54 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037caad5ef0b69,Wed Feb 12 2020 13:06:33 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:06:29 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:06:29 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:06:29 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
17037ca98d197f7d,Wed Feb 12 2020 13:06:28 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 13:06:24 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:06:24 斷線-P:ReceiveThread_EntryPoint CALL :無法從傳輸連接讀取資料: 連線嘗試失敗，因為連線對象有一段時間並未正確回應，或是連線建立失敗，因為連線的主機無法回應。?","交易所_AII API 錯誤,帳號 (全部) 2020/02/12 13:06:24 斷線-P:ReceiveThread_EntryPoint CALL :無法從傳輸連接讀取資料: 連線嘗試失敗，因為連線對象有一段時間並未正確回應，或是連線建立失敗，因為連線的主機無法回應。?"
17036da943db923b,Wed Feb 12 2020 08:44:18 GMT+0800 (Taiwan Standard Time),Wed Feb 12 2020 08:44:14 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<警告/提醒> 2020/02/12 08:44:14 以下帳戶倉位不同步，請確認是否故意不同步，以免下單錯誤： 【模擬帳戶-模擬_TEST】 (策略倉位×倍數) 11×1 ≠ 10 (帳戶倉位),<警告/提醒> 2020/02/12 08:44:14 以下帳戶倉位不同步，請確認是否故意不同步，以免下單錯誤： 【模擬帳戶-模擬_TEST】 (策略倉位×倍數) 11×1 ≠ 10 (帳戶倉位)
17031dbe35b20451,Tue Feb 11 2020 09:27:38 GMT+0800 (Taiwan Standard Time),Tue Feb 11 2020 09:27:35 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<警告/提醒> 2020/02/11 09:27:35 以下帳戶倉位不同步，請確認是否故意不同步，以免下單錯誤： 【模擬帳戶-模擬_TEST】 (策略倉位×倍數) 11×1 ≠ 10 (帳戶倉位),<警告/提醒> 2020/02/11 09:27:35 以下帳戶倉位不同步，請確認是否故意不同步，以免下單錯誤： 【模擬帳戶-模擬_TEST】 (策略倉位×倍數) 11×1 ≠ 10 (帳戶倉位)
17031db6fe8fe675,Tue Feb 11 2020 09:27:07 GMT+0800 (Taiwan Standard Time),Tue Feb 11 2020 09:27:04 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<警告/提醒> 2020/02/11 09:27:04 以下帳戶倉位不同步，請確認是否故意不同步，以免下單錯誤： 【交易所_A-策略_TCA】 (策略倉位×倍數) 11×1 ≠ 10 (帳戶倉位) 【模擬帳戶-模擬_TEST】 (策略倉位×倍數) 11×1 ≠ 10 (帳戶倉位),<警告/提醒> 2020/02/11 09:27:04 以下帳戶倉位不同步，請確認是否故意不同步，以免下單錯誤： 【交易所_A-策略_TCA】 (策略倉位×倍數) 11×1 ≠ 10 (帳戶倉位) 【模擬帳戶-模擬_TEST】 (策略倉位×倍數) 11×1 ≠ 10 (帳戶倉位)
17031b678c31da4b,Tue Feb 11 2020 08:46:46 GMT+0800 (Taiwan Standard Time),Tue Feb 11 2020 08:46:43 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<警告/提醒> 2020/02/11 08:46:43 以下帳戶倉位不同步，請確認是否故意不同步，以免下單錯誤： 【交易所_A-策略_TCA】 (策略倉位×倍數) 11×1 ≠ 10 (帳戶倉位) 【模擬帳戶-模擬_TEST】 (策略倉位×倍數) 11×1 ≠ 10 (帳戶倉位),<警告/提醒> 2020/02/11 08:46:43 以下帳戶倉位不同步，請確認是否故意不同步，以免下單錯誤： 【交易所_A-策略_TCA】 (策略倉位×倍數) 11×1 ≠ 10 (帳戶倉位) 【模擬帳戶-模擬_TEST】 (策略倉位×倍數) 11×1 ≠ 10 (帳戶倉位)
17031b668103f234,Tue Feb 11 2020 08:46:41 GMT+0800 (Taiwan Standard Time),Tue Feb 11 2020 08:46:38 GMT+0800 (Taiwan Standard Time),模擬_TEST,,,,0,0,0,normal,,<警告/提醒> 2020/02/11 08:46:38 【模擬_TEST】策略倉位已自動和訊號源同步：由【10】-->【11】
17031b65b9aedfda,Tue Feb 11 2020 08:46:38 GMT+0800 (Taiwan Standard Time),Tue Feb 11 2020 08:46:34 GMT+0800 (Taiwan Standard Time),策略_TCA,,,,0,0,0,normal,,<警告/提醒> 2020/02/11 08:46:34 【策略_TCA】策略倉位已自動和訊號源同步：由【10】-->【11】
